,Unnamed: 0,tax,income,csp,age,educ,marital,race,sex,ss
3072,3152,0,57149,0,41,43,2,1,2,0
3073,3153,2068,47050,0,24,41,1,1,1,0
3074,3154,700,19746,0,78,35,1,1,1,9336
3075,3155,0,11218,0,22,35,5,2,2,0
3076,3156,0,24000,0,21,39,7,1,2,0
3077,3157,2500,80075,0,49,40,1,1,1,0
3078,3158,0,30500,0,24,37,7,1,1,0
3079,3159,0,45514,0,50,39,5,1,1,0
3080,3160,1263,46050,0,53,39,1,1,2,0
3081,3161,1108,11160,0,24,36,1,1,2,0
3082,3162,1400,37140,0,38,46,1,2,2,0
3083,3163,1100,41200,0,48,40,4,1,2,5400
3084,3164,784,40451,0,56,44,7,1,1,0
3085,3165,0,6015,0,32,34,7,1,1,0
3086,3166,670,28494,3444,30,39,5,1,2,0
3087,3167,1050,72402,0,37,40,1,1,1,0
3088,3168,3200,42700,0,34,40,4,1,2,0
3089,3169,1050,116000,0,40,43,1,1,2,0
3090,3170,500,30000,0,20,39,1,1,1,0
3091,3171,193,32500,0,38,39,7,1,2,0
3092,3172,300,95213,0,65,42,1,1,1,2100
3093,3173,1300,94046,0,37,40,1,1,1,0
3094,3174,52,16905,0,82,39,4,1,2,0
3095,3175,4680,48368,0,72,40,1,1,1,11520
3096,3176,0,6000,0,59,40,7,1,1,0
3097,3177,4680,44200,0,53,43,1,1,2,0
3098,3178,0,13955,0,35,39,7,3,2,0
3099,3179,300,8981,0,70,33,7,3,1,6138
3100,3180,1176,3960,0,73,34,4,3,1,3000
3101,3181,500,42000,0,24,37,7,1,1,0
3102,3182,1200,43866,0,76,43,1,1,2,5196
3103,3183,1090,22506,0,45,40,5,1,1,0
3104,3184,792,3391,0,56,43,1,1,2,0
3105,3185,1000,38412,0,75,36,1,1,1,11346
3106,3186,297,276270,0,50,45,1,1,1,0
3107,3187,380,24500,0,38,39,5,1,1,0
3108,3188,350,60000,0,51,42,1,1,1,0
3109,3189,100,38634,0,54,39,1,1,2,0
3110,3190,172,59700,0,28,39,1,1,2,0
3111,3191,0,9000,0,30,35,5,1,1,0
3112,3192,139,18000,0,42,40,5,1,2,0
3113,3193,740,10000,0,46,40,5,2,1,0
3114,3194,0,14946,0,86,39,4,1,2,7146
3115,3195,3,17826,0,75,33,5,1,1,10626
3116,3196,90,5101,0,51,39,4,1,2,0
3117,3197,0,50000,0,40,39,7,1,1,0
3118,3198,1000,13422,0,76,39,4,1,2,10938
3119,3199,460,24562,0,81,39,1,1,1,10152
3120,3200,0,26876,0,80,44,4,1,2,9882
3121,3201,800,26236,0,82,39,1,1,1,14946
3122,3202,2329,113870,0,46,41,7,1,1,0
3123,3203,564,42933,0,73,34,1,1,1,6966
3124,3204,250,52560,0,42,41,1,1,1,0
3125,3205,248,8705,0,80,34,4,1,1,5346
3126,3206,1400,48300,0,28,39,1,1,1,0
3127,3208,125,32700,0,31,39,1,1,1,0
3128,3209,0,45050,0,29,39,1,1,1,0
3129,3210,0,21720,0,25,40,7,1,2,0
3130,3211,0,12947,0,65,39,4,1,2,12246
3131,3212,0,11784,0,80,35,4,2,2,5238
3132,3213,0,7000,0,42,36,4,2,2,0
3133,3214,0,53000,0,24,43,7,1,1,0
3134,3215,0,56115,0,31,44,5,1,2,0
3135,3216,600,54368,0,52,39,1,1,1,0
3136,3217,166,41256,0,34,42,5,1,1,0
3137,3218,0,147079,0,41,43,2,1,2,0
3138,3219,0,83000,0,41,44,1,1,1,0
3139,3220,0,25000,0,29,40,2,1,2,0
3140,3221,0,15400,0,29,40,1,1,1,0
3141,3222,450,23200,0,46,36,7,1,2,0
3142,3223,0,9104,0,23,40,7,1,2,0
3143,3225,496,10500,0,39,39,5,1,2,0
3144,3226,0,9800,0,37,39,7,1,1,0
3145,3227,0,12439,0,55,43,1,1,1,639
3146,3229,4800,45691,0,77,39,1,1,1,10146
3147,3230,1800,63022,0,52,39,1,1,1,0
3148,3231,650,10426,0,77,40,4,1,2,9426
3149,3232,584,76638,0,43,40,1,1,1,0
3150,3233,3000,59050,0,45,43,1,1,2,0
3151,3234,3000,102228,0,52,43,1,1,1,0
3152,3235,0,45029,0,44,40,5,1,1,0
3153,3236,0,25691,0,23,41,1,1,1,0
3154,3237,0,57098,0,25,44,7,1,2,0
3155,3238,150,39670,0,27,39,1,1,1,0
3156,3239,0,41993,0,22,41,1,1,2,0
3157,3240,0,35496,0,55,44,3,1,2,0
3158,3241,0,9766,0,31,41,7,1,2,0
3159,3242,1186,31511,0,80,41,4,1,2,8106
3160,3243,700,15000,0,53,39,5,1,2,0
3161,3244,900,33211,0,43,40,5,1,1,0
3162,3245,260,11444,0,61,40,4,1,2,10578
3163,3246,800,50324,0,43,40,1,1,1,0
3164,3247,0,18000,0,42,40,7,1,2,0
3165,3248,0,28000,0,26,40,7,1,1,0
3166,3249,0,12500,0,33,45,7,1,1,0
3167,3250,1443,65280,0,39,39,1,1,1,0
3168,3251,0,79725,0,34,42,5,1,1,0
3169,3252,58,63404,0,41,39,1,1,1,0
3170,3253,0,30426,0,26,43,1,1,1,0
3171,3254,0,18726,0,21,39,7,1,1,0
3172,3255,0,900,0,40,34,5,2,2,0
3173,3256,0,38600,0,23,39,7,1,1,0
3174,3257,3004,39140,6000,34,40,7,2,2,0
3175,3258,0,27500,0,31,42,1,1,2,0
3176,3259,7,21852,0,58,37,3,1,2,0
3177,3260,0,34391,0,70,40,5,1,2,10368
3178,3261,0,3200,0,33,39,7,1,2,0
3179,3262,340,41604,0,65,40,1,1,1,9600
3180,3263,800,35287,0,67,43,1,1,1,10546
3181,3265,4800,96675,0,29,39,7,1,1,0
3182,3266,4000,130881,0,48,40,1,1,1,0
3183,3267,1600,70726,0,45,43,7,4,2,0
3184,3268,1798,87000,0,49,39,1,1,2,0
3185,3269,1468,111356,0,31,40,5,1,1,0
3186,3270,2557,25478,0,48,39,7,1,2,0
3187,3271,0,7000,0,20,40,7,1,1,0
3188,3272,0,25015,0,32,43,7,1,2,0
3189,3273,2305,85000,0,41,39,1,1,1,0
3190,3274,2300,116037,0,34,43,1,1,1,0
3191,3275,3600,117000,0,33,43,1,1,2,0
3192,3276,1200,162500,0,30,43,1,1,2,0
3193,3277,0,160000,0,30,43,7,1,1,0
3194,3278,3348,32342,0,66,40,4,1,2,11346
3195,3279,0,58114,0,67,44,5,1,2,0
3196,3280,800,12738,0,68,43,7,1,2,8226
3197,3281,412,41024,0,30,39,1,1,1,0
3198,3282,0,41000,0,49,31,1,1,1,0
3199,3283,0,33660,1560,31,39,7,1,2,0
3200,3284,0,89800,0,52,34,1,1,1,0
3201,3285,0,35346,0,59,38,1,1,2,0
3202,3286,0,42005,0,60,39,3,2,2,0
3203,3287,0,25500,0,32,42,7,1,2,0
3204,3288,2100,61705,0,40,42,1,1,2,0
3205,3289,3200,266114,0,51,45,1,1,1,0
3206,3290,0,88468,0,22,43,7,1,2,0
3207,3291,9000,31500,0,33,43,1,4,1,0
3208,3293,0,36000,0,52,33,1,1,1,0
3209,3294,0,17000,0,48,41,7,1,1,0
3210,3295,80,19066,0,83,40,4,1,1,13566
3211,3296,480,74300,0,46,41,1,1,2,0
3212,3297,0,78980,0,36,44,7,1,2,0
3213,3298,480,60643,0,50,40,1,1,1,0
3214,3299,189,45608,0,72,40,1,1,1,2298
3215,3300,100,20700,0,35,39,4,1,2,9000
3216,3301,0,39620,0,31,37,1,1,1,0
3217,3302,94,69810,0,43,39,1,1,1,0
3218,3303,375,70000,0,54,43,1,1,1,0
3219,3304,157,30694,0,78,39,1,1,1,18546
3220,3305,860,69826,0,51,40,1,1,1,0
3221,3306,480,57842,0,56,40,1,1,2,0
3222,3307,0,25823,400,28,40,1,1,2,0
3223,3308,0,7171,0,47,39,5,1,1,6774
3224,3309,521,6984,0,58,39,1,1,1,0
3225,3310,436,10842,0,73,39,4,1,2,6942
3226,3311,0,43194,0,47,41,5,1,1,0
3227,3312,588,68350,0,51,43,1,1,1,0
3228,3313,514,43717,0,55,42,1,1,2,0
3229,3314,0,11000,0,32,35,6,1,2,0
3230,3315,875,115507,0,45,43,1,1,2,0
3231,3316,358,12572,0,76,39,4,1,2,12546
3232,3318,269,33000,0,51,39,5,1,1,0
3233,3319,389,21000,0,41,39,5,1,2,0
3234,3320,0,21600,0,29,42,1,1,2,0
3235,3322,0,19499,0,35,40,5,1,2,0
3236,3323,568,57399,0,74,39,1,1,1,6000
3237,3324,888,37668,0,78,40,1,1,1,8646
3238,3325,500,69700,0,27,43,1,1,1,0
3239,3326,150,143190,0,39,43,1,1,1,0
3240,3327,475,26616,0,76,36,4,1,2,8826
3241,3328,113,151538,0,44,43,1,1,1,0
3242,3329,0,59018,0,37,40,1,4,1,0
3243,3330,0,32757,0,24,40,1,1,2,2484
3244,3331,84,10518,0,68,32,4,4,2,9258
3245,3332,299,9402,0,64,39,5,4,2,6070
3246,3333,441,81480,0,51,42,1,4,2,0
3247,3334,0,60000,0,34,40,1,1,1,0
3248,3335,760,34000,0,68,40,7,1,1,0
3249,3336,0,35500,0,35,42,1,1,1,0
3250,3337,1143,125000,0,56,46,1,1,1,0
3251,3338,650,90200,0,44,43,1,1,2,0
3252,3339,700,40000,0,49,40,1,1,1,0
3253,3340,884,246122,0,25,40,7,1,1,0
3254,3341,0,16851,0,66,39,5,2,2,10866
3255,3342,862,60852,0,57,39,5,1,1,0
3256,3343,2000,154200,0,45,39,1,1,1,0
3257,3344,806,110000,0,45,43,1,1,2,0
3258,3345,475,42466,0,78,36,1,1,1,10230
3259,3346,734,92814,0,55,39,1,1,1,0
3260,3347,1400,56300,0,39,40,1,1,1,0
3261,3348,3000,71870,0,53,39,1,1,1,0
3262,3349,185,14846,0,58,36,5,2,2,0
3263,3350,401,77006,0,71,39,1,1,2,9726
3264,3351,0,44020,0,37,40,1,2,1,0
3265,3352,0,20000,0,22,39,2,1,2,0
3266,3353,950,46849,0,41,43,7,4,2,0
3267,3354,1800,91700,0,42,40,1,1,1,0
3268,3355,2100,71189,0,36,40,1,1,1,0
3269,3356,312,55000,0,64,40,5,1,2,0
3270,3357,1800,184500,0,34,43,1,1,1,0
3271,3358,242,39714,0,36,40,7,2,1,0
3272,3359,2300,76684,0,28,39,7,1,1,0
3273,3362,1800,90500,0,40,43,1,4,1,0
3274,3363,875,80404,0,50,43,1,4,2,0
3275,3364,0,22792,0,49,32,1,4,1,6546
3276,3365,0,41020,0,46,40,6,1,2,0
3277,3366,656,54944,0,63,39,1,4,1,0
3278,3367,0,47799,0,45,39,1,4,1,0
3279,3368,434,128218,0,65,43,4,4,2,8298
3280,3369,844,20000,0,32,39,1,1,1,0
3281,3370,1900,33500,0,35,40,1,1,1,0
3282,3371,0,9548,0,46,43,7,1,2,8508
3283,3372,0,6012,0,48,40,5,1,1,0
3284,3373,1000,66200,0,60,42,1,1,1,0
3285,3374,1300,50300,0,47,40,6,4,2,0
3286,3375,0,47001,0,48,33,1,4,1,0
3287,3376,1400,67020,0,34,40,1,1,2,0
3288,3377,244,70200,0,39,42,5,1,1,0
3289,3379,970,157000,0,55,43,1,4,1,0
3290,3380,332,4157,0,44,32,1,1,1,0
3291,3381,1144,53050,0,46,41,1,1,1,0
3292,3382,0,108921,0,35,40,1,1,1,0
3293,3383,0,80100,0,27,43,1,1,1,0
3294,3384,0,32150,0,41,39,7,1,2,0
3295,3385,0,83550,0,28,43,7,4,2,0
3296,3386,0,12300,0,36,34,7,1,1,0
3297,3387,308,52000,0,31,38,1,1,1,0
3298,3388,0,10800,0,62,33,1,4,2,0
3299,3389,450,27724,0,82,40,1,1,1,15522
3300,3390,1200,40000,0,37,40,5,1,1,0
3301,3391,312,53330,0,55,43,5,1,1,0
3302,3392,842,47286,0,74,40,4,1,1,0
3303,3393,1600,88676,0,53,40,1,1,1,0
3304,3395,500,17196,0,65,34,1,1,1,12690
3305,3396,1007,23400,0,53,31,4,1,2,0
3306,3397,0,40040,0,44,39,7,1,1,0
3307,3398,1500,51704,0,78,39,4,1,2,12546
3308,3399,1525,53050,0,52,41,7,1,1,0
3309,3400,0,12984,0,41,33,7,1,2,0
3310,3402,1250,111942,0,50,44,1,1,1,0
3311,3404,0,2400,0,42,36,5,4,2,0
3312,3405,1000,78600,0,55,44,5,1,2,0
3313,3406,868,36106,0,48,43,7,1,2,0
3314,3407,0,108000,0,26,43,7,4,2,0
3315,3408,0,24890,0,86,40,1,1,1,10096
3316,3409,0,8702,0,87,39,4,1,2,7746
3317,3410,0,22231,0,90,43,4,1,2,13746
3318,3411,23,18556,0,86,39,4,1,2,7746
3319,3412,495,18822,0,72,44,4,1,2,6822
3320,3413,361,15022,0,69,39,4,1,2,8022
3321,3414,0,69701,0,47,41,2,2,1,0
3322,3415,500,66766,0,47,43,5,1,1,0
3323,3416,88,10524,0,90,34,1,2,1,6618
3324,3417,0,6324,0,47,34,5,1,2,0
3325,3418,0,8225,0,69,39,4,1,2,7062
3326,3421,300,39367,0,54,41,1,2,1,6990
3327,3422,3,20460,0,62,33,3,1,1,8400
3328,3423,110,27132,0,41,39,1,1,1,4764
3329,3424,0,31565,0,60,39,4,1,2,8868
3330,3425,0,25200,0,23,39,1,1,1,0
3331,3426,0,18664,0,66,35,4,1,2,11664
3332,3427,0,9100,0,51,39,5,1,1,0
3333,3428,0,25142,0,58,39,3,4,1,0
3334,3429,0,25482,0,20,39,1,1,1,0
3335,3430,0,19154,0,79,36,4,1,2,15990
3336,3431,0,53500,6500,35,40,7,1,2,0
3337,3432,0,42400,0,27,40,7,1,2,0
3338,3433,0,13000,0,46,31,7,1,2,0
3339,3434,0,4200,0,35,40,7,1,2,0
3340,3435,1150,31200,0,35,40,1,1,1,0
3341,3436,1058,12869,0,73,41,1,1,2,1800
3342,3437,3912,14792,0,83,36,4,1,2,6392
3343,3438,1400,37374,0,32,40,1,1,1,0
3344,3439,120,35202,0,84,40,4,1,2,14286
3345,3440,656,20143,0,59,34,1,1,1,0
3346,3441,0,24358,0,28,41,2,1,2,0
3347,3442,1574,15422,0,68,40,3,1,2,0
3348,3443,0,2703,0,37,39,7,1,2,0
3349,3444,0,43208,0,29,32,1,1,1,0
3350,3445,300,54582,0,42,42,5,1,2,0
3351,3446,0,36000,0,50,46,5,1,1,0
3352,3447,0,12690,0,49,34,5,1,2,6546
3353,3449,0,32050,0,28,43,7,1,2,0
3354,3450,300,163430,0,52,43,5,2,2,0
3355,3451,0,42848,0,45,34,1,1,2,0
3356,3452,2200,369036,0,72,40,1,1,1,12546
3357,3453,2040,100150,0,49,43,1,4,1,0
3358,3454,0,59005,0,46,40,1,1,1,0
3359,3455,0,8409,0,30,34,1,1,1,0
3360,3456,0,33360,0,44,40,1,1,2,0
3361,3457,0,32998,0,65,35,5,1,2,0
3362,3458,0,30000,0,29,43,7,1,1,0
3363,3459,0,10320,0,85,40,4,1,2,2880
3364,3460,0,13920,0,73,33,1,4,2,0
3365,3461,0,20166,0,76,44,4,1,2,9366
3366,3462,475,42992,0,77,39,1,1,2,5346
3367,3463,1300,92010,0,39,42,5,1,2,0
3368,3464,300,47000,0,63,39,5,1,2,0
3369,3465,42,13159,0,81,37,4,1,2,13122
3370,3466,0,8400,0,42,32,6,1,2,0
3371,3467,0,12976,0,32,43,7,1,2,0
3372,3468,0,8028,0,74,35,5,1,2,0
3373,3469,0,40717,0,41,42,7,4,1,0
3374,3470,0,18000,0,33,37,6,1,2,0
3375,3471,1400,32540,0,65,41,5,3,1,1740
3376,3472,1500,43500,0,51,39,1,1,1,0
3377,3473,250,26352,0,50,40,1,1,1,0
3378,3474,356,45086,0,84,43,4,1,2,12546
3379,3475,356,48982,0,69,40,4,1,2,10002
3380,3476,1100,53830,0,28,43,7,1,2,0
3381,3477,0,25200,0,42,39,5,1,2,0
3382,3478,0,23200,0,46,39,5,1,2,0
3383,3479,0,18170,0,80,40,1,1,1,11466
3384,3480,0,30610,0,77,40,4,1,2,9546
3385,3481,0,36509,0,54,43,1,4,2,0
3386,3482,750,20458,0,74,43,4,4,2,9858
3387,3483,0,46000,0,39,41,7,1,1,0
3388,3484,368,41394,0,71,39,1,1,1,11346
3389,3485,2200,17802,0,78,40,1,1,1,8946
3390,3486,1849,14082,0,79,36,4,1,2,13782
3391,3487,1100,26732,0,74,34,1,1,1,14946
3392,3488,0,9888,0,61,39,4,2,2,0
3393,3490,0,13092,0,53,31,1,4,2,0
3394,3492,0,14788,0,87,39,5,1,2,7494
3395,3493,0,18000,0,63,43,1,4,1,0
3396,3495,500,13634,0,90,32,4,1,2,8634
3397,3496,1700,24715,0,69,40,7,1,1,12540
3398,3497,2300,93874,0,50,44,1,1,2,0
3399,3498,5000,93905,0,46,42,1,1,1,0
3400,3499,1828,176009,0,66,39,1,1,1,50000
3401,3500,0,22717,0,79,40,1,1,1,5346
3402,3501,0,27000,0,20,40,7,1,2,0
3403,3502,1100,45249,0,78,43,4,1,2,11291
3404,3503,1400,21546,0,83,39,4,1,1,12546
3405,3504,1150,55220,0,33,43,1,1,1,0
3406,3505,1700,67000,0,37,35,1,1,1,0
3407,3506,0,22165,0,58,39,5,1,1,0
3408,3507,350,49207,0,79,39,1,1,1,12486
3409,3508,0,21350,0,22,40,7,1,2,0
3410,3509,0,26500,0,21,40,7,1,2,0
3411,3510,0,31000,0,39,43,7,1,2,0
3412,3511,4015,72470,0,42,39,1,1,2,0
3413,3512,975,58820,0,76,45,1,1,1,14460
3414,3513,388,88008,0,52,45,1,1,1,0
3415,3514,1617,4616,0,71,42,4,1,2,3150
3416,3515,0,32521,1500,47,40,5,1,2,0
3417,3516,600,14242,0,40,41,1,1,1,8442
3418,3517,0,67263,0,34,40,5,1,1,0
3419,3518,735,60650,0,28,43,7,1,1,0
3420,3519,1043,52059,0,37,40,1,1,1,0
3421,3520,0,18697,696,25,40,5,1,2,0
3422,3521,0,32753,0,21,41,7,1,2,0
3423,3522,0,5800,0,52,39,7,1,2,5400
3424,3524,0,17433,0,37,43,7,1,1,0
3425,3525,350,65512,0,54,43,5,1,2,0
3426,3526,200,268404,0,45,39,1,1,1,0
3427,3527,3500,30022,0,53,39,5,1,2,0
3428,3528,1062,128200,0,49,40,1,1,1,0
3429,3529,381,46534,0,34,40,1,1,1,0
3430,3530,3665,100875,0,57,39,1,1,2,0
3431,3531,2400,64741,0,34,44,1,1,1,0
3432,3533,0,31800,0,35,39,5,1,1,0
3433,3534,900,39360,3000,56,44,6,1,2,0
3434,3535,3400,96830,0,75,39,1,1,1,11316
3435,3536,78,33928,0,39,32,1,1,1,0
3436,3537,525,6615,0,61,35,4,1,2,2397
3437,3538,0,58200,0,39,39,1,1,1,0
3438,3539,0,13293,0,40,43,7,1,2,0
3439,3540,0,36100,0,20,37,1,1,1,0
3440,3542,0,12072,0,56,42,5,1,2,0
3441,3543,473,44001,0,47,43,7,1,1,0
3442,3544,1600,4774,0,52,44,5,1,1,0
3443,3545,1400,73590,0,28,39,5,1,1,0
3444,3546,0,60562,0,64,40,4,1,2,0
3445,3547,980,18584,0,70,40,4,1,2,11058
3446,3548,800,35496,0,63,41,1,1,1,10668
3447,3549,700,37405,0,31,43,1,1,1,0
3448,3550,800,22947,0,72,39,4,1,2,2694
3449,3551,0,12002,0,26,39,6,1,2,0
3450,3552,800,17762,0,79,39,4,1,2,11546
3451,3553,0,37500,0,49,43,7,1,1,0
3452,3554,0,6660,0,29,43,7,1,2,0
3453,3555,550,803,0,81,39,1,1,1,0
3454,3556,0,36300,0,22,36,1,1,1,0
3455,3557,1600,30146,0,49,39,4,1,2,0
3456,3558,1400,36560,0,68,40,1,1,2,5904
3457,3559,0,33850,0,34,41,7,1,2,0
3458,3560,0,11205,0,20,40,7,1,1,0
3459,3561,0,105009,0,20,40,7,1,1,0
3460,3562,0,5000,0,20,40,7,1,1,0
3461,3563,1500,90814,0,51,39,5,1,1,0
3462,3564,0,44000,0,38,35,3,1,2,0
3463,3565,0,10808,2400,29,39,5,1,2,0
3464,3566,208,28773,0,55,39,1,1,1,0
3465,3567,2400,92036,0,37,39,1,1,1,0
3466,3568,0,35100,0,26,39,5,1,1,0
3467,3569,300,37117,0,32,43,7,4,2,0
3468,3570,45,8972,0,68,37,1,1,1,2946
3469,3571,200,34494,0,72,39,1,1,1,9690
3470,3572,3700,84050,0,46,42,1,1,1,0
3471,3573,0,35520,0,30,40,1,1,2,0
3472,3574,1063,37066,0,67,39,4,1,1,14466
3473,3575,0,12233,0,67,39,4,1,2,11670
3474,3576,70,14052,0,76,32,1,1,1,9906
3475,3577,83,14760,0,41,36,6,1,2,0
3476,3578,1200,36810,0,74,36,1,1,1,9084
3477,3580,1930,5200,0,57,39,5,1,1,0
3478,3581,564,36072,0,79,39,1,1,1,10146
3479,3582,844,8568,0,71,39,4,1,2,7746
3480,3583,350,109286,0,65,43,1,1,2,4506
3481,3584,218,8114,0,72,40,5,1,2,5934
3482,3585,348,7132,0,77,36,4,1,2,6720
3483,3586,0,15900,0,53,40,1,1,2,0
3484,3587,540,24996,0,74,40,1,1,1,13200
3485,3588,1712,11729,0,65,40,5,1,2,7609
3486,3589,1318,70500,0,39,43,1,1,1,0
3487,3590,22,24716,0,69,39,1,1,1,6096
3488,3591,0,41484,0,36,39,1,1,1,0
3489,3592,0,8687,0,89,39,5,1,1,8334
3490,3593,0,6144,0,64,35,5,1,2,0
3491,3594,1159,59998,0,40,41,1,1,2,0
3492,3595,2300,14892,0,69,43,1,1,2,7146
3493,3596,0,71300,0,43,43,1,1,1,0
3494,3597,0,25998,1748,33,39,5,1,2,0
3495,3598,0,9385,0,69,34,4,1,2,7770
3496,3599,650,37354,0,26,39,1,1,1,0
3497,3600,52,22714,0,63,33,1,1,1,5184
3498,3601,700,9148,0,85,33,1,1,1,8946
3499,3602,2011,69509,0,48,40,1,1,2,0
3500,3603,520,18444,0,72,34,1,1,2,2964
3501,3605,1000,38470,0,30,39,1,1,2,0
3502,3606,0,50003,0,33,39,1,1,1,0
3503,3607,5000,112630,0,55,41,1,1,2,0
3504,3608,1105,115473,0,43,43,1,1,2,0
3505,3609,364,49030,0,48,40,5,1,2,0
3506,3610,742,79892,0,67,39,1,1,1,12546
3507,3611,1250,72124,0,33,39,1,4,1,0
3508,3612,1200,70115,0,39,39,1,1,1,0
3509,3613,1900,99320,0,37,44,1,1,2,0
3510,3614,2197,60050,0,35,41,1,1,1,0
3511,3615,0,39881,0,44,39,5,1,2,0
3512,3616,548,21657,0,72,39,7,1,2,4554
3513,3617,664,54500,0,34,40,7,1,2,0
3514,3618,389,31546,0,62,39,1,1,1,6546
3515,3619,732,76098,0,29,40,1,1,1,0
3516,3620,0,42600,0,20,36,7,1,2,0
3517,3621,0,19200,0,30,45,7,4,2,0
3518,3622,0,106037,0,33,39,7,1,1,0
3519,3624,0,38650,0,22,34,7,1,1,0
3520,3625,0,30580,0,55,40,1,1,1,0
3521,3626,0,36020,0,49,39,1,1,1,0
3522,3627,0,10720,0,21,39,7,1,2,0
3523,3628,0,16000,0,27,43,7,1,1,0
3524,3629,0,11106,0,90,33,4,1,2,9306
3525,3630,0,45000,0,26,39,7,1,1,0
3526,3631,0,61970,0,46,43,1,1,1,0
3527,3632,200,25000,0,47,43,5,1,1,0
3528,3633,0,31077,0,19,39,7,1,1,0
3529,3634,0,64766,0,44,40,7,1,2,0
3530,3635,500,96718,0,54,40,1,1,1,0
3531,3636,300,21785,0,58,40,5,1,1,0
3532,3637,1501,21028,0,90,34,1,1,1,9426
3533,3638,2812,67600,0,30,43,1,1,1,0
3534,3639,536,14855,0,75,39,1,1,1,10146
3535,3640,602,34940,0,72,43,4,2,2,0
3536,3641,0,16328,0,29,39,7,1,2,0
3537,3642,1500,51000,0,49,33,1,1,1,0
3538,3643,1200,29783,0,64,42,1,1,1,9720
3539,3644,854,79142,0,65,43,1,1,1,12942
3540,3645,0,32002,0,39,43,7,1,2,0
3541,3646,0,69035,0,29,39,7,1,1,0
3542,3647,0,48105,0,70,43,5,1,2,8238
3543,3648,0,19670,0,27,40,1,1,1,0
3544,3649,600,20400,0,67,43,1,1,1,9600
3545,3650,2500,80200,0,42,43,1,1,1,0
3546,3651,734,174600,0,51,39,1,1,2,0
3547,3652,400,78311,0,71,43,1,4,1,1638
3548,3653,0,7200,0,27,37,7,2,2,0
3549,3654,84,40200,0,64,40,5,1,1,0
3550,3655,4000,57000,0,38,44,1,1,1,0
3551,3656,0,56380,0,52,36,1,1,1,7680
3552,3657,0,32550,0,41,43,7,1,1,0
3553,3658,1200,15319,0,87,37,4,1,2,11916
3554,3659,2940,50180,0,41,39,1,1,1,0
3555,3660,0,33040,0,26,39,1,1,2,0
3556,3661,1776,21781,0,81,39,4,1,2,8940
3557,3662,1100,26721,0,71,34,1,1,1,11394
3558,3663,0,36000,0,38,43,7,1,2,0
3559,3664,0,24000,0,24,39,7,1,1,0
3560,3665,300,46151,616,34,39,6,1,1,0
3561,3666,1428,16865,240,21,41,1,1,2,0
3562,3667,2266,401769,12336,32,46,1,1,2,0
3563,3669,0,6252,0,76,34,5,1,2,5964
3564,3670,0,7082,0,73,40,4,1,2,6816
3565,3671,1400,56646,0,73,45,1,1,1,18546
3566,3672,230,17200,0,53,40,5,1,2,0
3567,3673,0,30000,0,43,40,7,1,1,0
3568,3674,0,16915,0,32,43,7,1,1,0
3569,3675,62,16105,0,39,44,5,1,1,0
3570,3676,0,6030,0,80,44,5,3,2,4830
3571,3677,700,43391,0,21,40,7,1,1,0
3572,3678,600,31642,0,42,39,5,1,2,0
3573,3679,0,9000,0,21,40,7,1,2,0
3574,3680,0,17844,0,80,32,1,1,1,4734
3575,3681,1400,110875,0,52,40,1,1,1,0
3576,3682,1250,44421,0,48,43,1,1,2,0
3577,3683,644,23295,0,75,39,1,1,1,9114
3578,3684,600,28000,0,42,33,1,1,2,0
3579,3685,0,24000,1500,41,41,5,1,2,0
3580,3686,800,9362,0,75,39,1,1,1,8000
3581,3687,1500,71867,0,62,39,1,1,1,0
3582,3688,300,12744,0,80,33,4,1,2,10344
3583,3689,270,6160,0,30,41,7,1,1,0
3584,3690,244,14355,0,59,39,1,1,2,0
3585,3691,1100,39000,0,57,40,1,1,1,0
3586,3692,1860,99325,0,43,41,1,1,2,0
3587,3693,2188,49476,0,59,43,1,1,1,0
3588,3694,1310,20000,0,51,39,4,1,2,0
3589,3695,975,60000,0,29,39,7,1,2,0
3590,3696,320,51480,0,65,39,1,1,2,0
3591,3697,0,73000,0,24,39,6,1,2,0
3592,3698,860,131675,0,25,39,1,1,2,0
3593,3699,400,75899,0,47,40,1,1,2,0
3594,3700,300,79740,0,38,44,1,1,1,0
3595,3701,990,53100,0,26,43,7,1,1,0
3596,3702,820,28152,0,70,39,4,1,2,10986
3597,3703,1224,163486,2340,49,40,1,1,1,0
3598,3704,0,10511,0,36,41,7,2,1,0
3599,3705,1000,53885,0,42,39,1,1,1,0
3600,3706,1200,33729,0,63,40,1,1,1,0
3601,3707,1300,44568,0,46,43,7,1,2,0
3602,3708,30,23746,0,83,36,4,1,2,7746
3603,3709,0,10344,0,45,39,5,1,2,0
3604,3710,1121,36040,0,49,40,7,1,1,0
3605,3711,900,46960,0,54,32,1,1,1,0
3606,3712,0,78776,0,69,43,5,1,1,13776
3607,3713,0,47330,0,53,31,1,1,1,0
3608,3714,99997,425335,0,70,39,1,1,2,4800
3609,3715,489,11226,0,57,43,5,1,2,10866
3610,3716,855,16475,0,90,40,1,1,1,8238
3611,3717,1300,100050,0,39,42,7,1,1,0
3612,3718,1000,47500,0,45,40,5,2,2,0
3613,3719,2400,255105,0,52,45,1,1,1,0
3614,3720,337,11142,0,84,39,4,1,2,8742
3615,3721,4400,154519,0,43,44,7,1,1,0
3616,3722,1000,21379,0,74,40,4,1,2,11991
3617,3723,220,16815,0,69,39,5,1,2,6978
